wave,flux,flux_err
1350.0,6.559206960363517e-15,5.153285131863359e-17
1351.0,6.5488919476918855e-15,5.1480581722735886e-17
1352.0,6.538805887370363e-15,5.116226384258905e-17
1353.0,6.529343594702566e-15,5.0565853347389284e-17
1354.0,6.519293395046014e-15,5.0352509905462735e-17
1355.0,6.508879720938881e-15,5.016846642813827e-17
1356.0,6.4980549173749816e-15,4.991135321595871e-17
1357.0,6.487617172651744e-15,4.967823492453663e-17
1358.0,6.478099570436806e-15,4.95909970050445e-17
1359.0,6.468007941957934e-15,4.938855491117617e-17
1360.0,6.4574017218243805e-15,4.9097491620122666e-17
1361.0,6.447508836334934e-15,4.899806136641492e-17
1362.0,6.437509895965504e-15,4.8888959202325707e-17
1363.0,6.426871898316311e-15,4.8621241168181757e-17
1364.0,6.4157355358319954e-15,4.843800346202875e-17
1365.0,6.404684703329473e-15,4.8302943677120904e-17
1366.0,6.396183083008545e-15,4.8124970268893666e-17
1367.0,6.384958746036649e-15,4.7916503801630785e-17
1368.0,6.373976396522126e-15,4.776390504127694e-17
1369.0,6.3635426115642555e-15,4.757935154177832e-17
1370.0,6.353709835568786e-15,4.7379716768008676e-17
1371.0,6.342824831108743e-15,4.7248260517408046e-17
1372.0,6.331693799578289e-15,4.712673615535125e-17
1373.0,6.321880653544958e-15,4.692808307393098e-17
1374.0,6.311754203279381e-15,4.6884644619300287e-17
1375.0,6.300497729431135e-15,4.663863833316369e-17
1376.0,6.2900878811427526e-15,4.650590725019974e-17
1377.0,6.280159946846826e-15,4.6459259748431307e-17
1378.0,6.268926682911763e-15,4.61906578476386e-17
1379.0,6.25813647939877e-15,4.5970901645802105e-17
1380.0,6.248417750225649e-15,4.593423129333463e-17
1381.0,6.237640818149883e-15,4.5683833431754e-17
1382.0,6.226549622913894e-15,4.5625225996873965e-17
1383.0,6.216105523218057e-15,4.5476934427575785e-17
1384.0,6.206262873798043e-15,4.526072759253783e-17
1385.0,6.19493307861887e-15,4.5175779299305897e-17
1386.0,6.184073728247262e-15,4.501435102925547e-17
1387.0,6.17383233197809e-15,4.4869824649515297e-17
1388.0,6.1640433368310346e-15,4.482312335257567e-17
1389.0,6.152547564534602e-15,4.4655611594390167e-17
1390.0,6.141587153256269e-15,4.4441236516985425e-17
1391.0,6.1314259811793426e-15,4.4361111098267355e-17
1392.0,6.1213847816467866e-15,4.419698642714518e-17
1393.0,6.109918606203255e-15,4.4111577389422935e-17
1394.0,6.099141884744438e-15,4.3909802024207395e-17
1395.0,6.088778828372746e-15,4.3844641044143435e-17
1396.0,6.078642087407986e-15,4.370719031611047e-17
1397.0,6.0673928699992644e-15,4.353512629131351e-17
1398.0,6.056346220266909e-15,4.3421097085257715e-17
1399.0,6.046261983533791e-15,4.330840948729077e-17
1400.0,6.035747132631905e-15,4.320303608846071e-17
1401.0,6.024594645502045e-15,4.3056515932992426e-17
1402.0,6.013857510108965e-15,4.287638970786192e-17
1403.0,6.004154422927033e-15,4.285999250188084e-17
1404.0,5.9934597555787575e-15,4.271442387864014e-17
1405.0,5.983318910338156e-15,4.260550652422346e-17
1406.0,5.972623098744022e-15,4.25078408962657e-17
1407.0,5.961346465920136e-15,4.233706985775869e-17
1408.0,5.9506801258069785e-15,4.2203949598577224e-17
1409.0,5.941147942462999e-15,4.213145421484219e-17
1410.0,5.9302556914851965e-15,4.2044890671191654e-17
1411.0,5.9201378139043436e-15,4.1880889739248156e-17
1412.0,5.909602434583732e-15,4.1799228188566855e-17
1413.0,5.898910138714154e-15,4.166388659266447e-17
1414.0,5.888591540175089e-15,4.1547428686058515e-17
1415.0,5.878271456473185e-15,4.14398284224629e-17
1416.0,5.867913763281622e-15,4.132959519856998e-17
1417.0,5.857524672134557e-15,4.121761334254546e-17
1418.0,5.846926930805479e-15,4.1120077301061854e-17
1419.0,5.836759366505875e-15,4.0984721407241194e-17
1420.0,5.825939650539888e-15,4.1295277875227976e-17
1421.0,5.816039820801478e-15,4.0913466691728303e-17
1422.0,5.805720851796187e-15,4.1163748391974255e-17
1423.0,5.7953522954358474e-15,4.0919877482865305e-17
1424.0,5.785038000445646e-15,4.1036224748828154e-17
1425.0,5.774590775108396e-15,4.1343301885323786e-17
1426.0,5.764387707692125e-15,4.141136766136959e-17
1427.0,5.754204460472347e-15,4.144760544497427e-17
1428.0,5.7439527626268146e-15,4.1383842834221314e-17
1429.0,5.733707930515675e-15,4.150339064969069e-17
1430.0,5.723655201740785e-15,4.140914617387628e-17
1431.0,5.713281262232771e-15,4.160173611586817e-17
1432.0,5.703249706118303e-15,4.143129736152174e-17
1433.0,5.692775871469636e-15,4.178534511617321e-17
1434.0,5.6827568103974674e-15,4.161794636898392e-17
1435.0,5.672435508772946e-15,4.2004237672417605e-17
1436.0,5.662385017536341e-15,4.173515636060665e-17
1437.0,5.652271940440007e-15,4.180746387458734e-17
1438.0,5.642206879210767e-15,4.189520962254489e-17
1439.0,5.631965545554077e-15,4.202904049474311e-17
1440.0,5.622096635071195e-15,4.193587010501983e-17
1441.0,5.611805665457774e-15,4.2400146663942724e-17
1442.0,5.601728865150301e-15,4.2396629779660985e-17
1443.0,5.591774167988465e-15,4.233520822011146e-17
1444.0,5.58190679952763e-15,4.226216049347795e-17
1445.0,5.572002206510214e-15,4.222165148428951e-17
1446.0,5.562115532096349e-15,4.2303573209230977e-17
1447.0,5.552083990587732e-15,4.2212695697271555e-17
