wave,flux,flux_err
1350.0,8.688658630913536e-15,1.1832202007779327e-16
1351.0,8.673527464318946e-15,1.172778006215226e-16
1352.0,8.659641437480223e-15,1.1685869595223038e-16
1353.0,8.645051678413448e-15,1.1539628174715522e-16
1354.0,8.631085134071591e-15,1.1502082509379767e-16
1355.0,8.616304542642703e-15,1.122652125416452e-16
1356.0,8.602154039313345e-15,1.1296720684731382e-16
1357.0,8.587665998569413e-15,1.1143280448609817e-16
1358.0,8.573750533238096e-15,1.1112847125251111e-16
1359.0,8.559495009353437e-15,1.1078429337504099e-16
1360.0,8.545643349298517e-15,1.1042920374457861e-16
1361.0,8.530682394257685e-15,1.1037490363418077e-16
1362.0,8.517076319150273e-15,1.1007177448607107e-16
1363.0,8.502270300828768e-15,1.099033563719817e-16
1364.0,8.488238671463326e-15,1.0963577671720028e-16
1365.0,8.474163765701136e-15,1.093784694132978e-16
1366.0,8.459785352395372e-15,1.0923613702112668e-16
1367.0,8.44601301676822e-15,1.0892567974007372e-16
1368.0,8.431613411655136e-15,1.0861623417498826e-16
1369.0,8.417420232214173e-15,1.0838621234478914e-16
1370.0,8.403144229228606e-15,1.0814202422124329e-16
1371.0,8.389259201304429e-15,1.0782455368662141e-16
1372.0,8.375203947015507e-15,1.0751972904572601e-16
1373.0,8.360845830725562e-15,1.0728250905418682e-16
1374.0,8.346736703934276e-15,1.0722898038067067e-16
1375.0,8.332404970110916e-15,1.0696458902470032e-16
1376.0,8.318675583809478e-15,1.06658097439238e-16
1377.0,8.304433675093273e-15,1.0660461051335956e-16
1378.0,8.290616818845106e-15,1.0624647716608074e-16
1379.0,8.276010601531606e-15,1.0594296269004627e-16
1380.0,8.262317897380916e-15,1.0579639558117097e-16
1381.0,8.248538092582908e-15,1.0547594040114775e-16
1382.0,8.234102546482775e-15,1.0541606087535875e-16
1383.0,8.220592963483648e-15,1.049657306846291e-16
1384.0,8.206626772301122e-15,1.0470128852071587e-16
1385.0,8.192443023184101e-15,1.0437857165978979e-16
1386.0,8.178982541818895e-15,1.0166642360191778e-16
1387.0,8.164770333193193e-15,1.0281067223189352e-16
1388.0,8.150917632317624e-15,1.0055210073668412e-16
1389.0,8.13659822391e-15,9.841805813339751e-17
1390.0,8.122943212445956e-15,9.532045773049327e-17
1391.0,8.109041106153511e-15,9.630666407298734e-17
1392.0,8.09540155481257e-15,9.309616091106959e-17
1393.0,8.081156076281766e-15,9.109433926953149e-17
1394.0,8.067192148537961e-15,9.164387600310972e-17
1395.0,8.053470079169902e-15,8.891839526381606e-17
1396.0,8.039607099378211e-15,8.65932147061251e-17
1397.0,8.026129621879432e-15,8.648411848288853e-17
1398.0,8.012461152320112e-15,8.648041927783817e-17
1399.0,7.99815408002878e-15,8.563809499138888e-17
1400.0,7.984844675540993e-15,8.4970069448675e-17
1401.0,7.970899768885906e-15,8.480184952570147e-17
1402.0,7.957506527779206e-15,8.483776834689299e-17
1403.0,7.94356005540922e-15,8.459853205610228e-17
1404.0,7.93037171236414e-15,8.392374773356247e-17
1405.0,7.915793630860817e-15,8.336828526521066e-17
1406.0,7.902450021914851e-15,8.256839538464689e-17
1407.0,7.889037053000303e-15,8.214233403463628e-17
1408.0,7.875390012722351e-15,8.175282489573897e-17
1409.0,7.861638275594099e-15,8.144686899691638e-17
1410.0,7.847795709786634e-15,8.120772235736981e-17
1411.0,7.83398427704469e-15,8.08925745037379e-17
1412.0,7.820872020324974e-15,8.038415771003639e-17
1413.0,7.807265204066037e-15,7.99609531037305e-17
1414.0,7.793399874568013e-15,7.958072901968925e-17
1415.0,7.779651850118907e-15,7.944303531609418e-17
1416.0,7.766843763773617e-15,7.9358346265684e-17
1417.0,7.753358534301814e-15,7.82522375786812e-17
1418.0,7.73996475121961e-15,7.871836560121435e-17
1419.0,7.726182675648441e-15,7.766357715218262e-17
1420.0,7.713024324659558e-15,7.766859734849191e-17
1421.0,7.699529804554832e-15,7.759359360446173e-17
1422.0,7.686176382328357e-15,7.705450729991299e-17
1423.0,7.672526490028872e-15,7.649938615502386e-17
1424.0,7.658948468400872e-15,7.612115659803702e-17
1425.0,7.645744270241032e-15,7.557721193416646e-17
1426.0,7.632153579982812e-15,7.456808678459416e-17
1427.0,7.619222794394908e-15,7.311486834642647e-17
1428.0,7.606151769636186e-15,7.178513564680942e-17
1429.0,7.592132418827456e-15,7.182917599488475e-17
1430.0,7.579151665845176e-15,7.031800014050584e-17
1431.0,7.565939249222303e-15,6.824341081630612e-17
1432.0,7.552813703406409e-15,6.53845721362855e-17
1433.0,7.539062231517799e-15,6.467162519617756e-17
1434.0,7.526783383376734e-15,6.199857207077984e-17
1435.0,7.51275215416922e-15,6.182949593703655e-17
1436.0,7.499745546825538e-15,6.013241764231358e-17
1437.0,7.48642899849214e-15,5.918270615026666e-17
1438.0,7.473210531745375e-15,5.844486557808507e-17
1439.0,7.460610157923675e-15,5.668780091754767e-17
1440.0,7.4468872452426e-15,5.587411344777974e-17
1441.0,7.434122281595644e-15,5.4867581129677495e-17
1442.0,7.420909308028959e-15,5.4094148863381215e-17
1443.0,7.407728870777342e-15,5.394727163969466e-17
1444.0,7.394580387295814e-15,5.4067055597315003e-17
1445.0,7.38196520534262e-15,5.373671536843093e-17
1446.0,7.368705682702652e-15,5.399651556385566e-17
1447.0,7.35536372463148e-15,5.405653619225723e-17
1448.0,7.342689571480632e-15,5.3594152670043125e-17
1449.0,7.329583689482228e-15,5.410628159781235e-17
1450.0,7.316795267520075e-15,5.3717285055096655e-17
1451.0,7.303563453040104e-15,5.3545729533725705e-17
1452.0,7.290483024325955e-15,5.3925929857998425e-17
1453.0,7.278216788316319e-15,5.369056725672475e-17
1454.0,7.264977679405797e-15,5.371718146386616e-17
1455.0,7.25180735651365e-15,5.389677035860079e-17
1456.0,7.239271258542653e-15,5.359523846689211e-17
1457.0,7.226113585594029e-15,5.3693557932892695e-17
1458.0,7.213652497238904e-15,5.3470950023520706e-17
1459.0,7.201164660043834e-15,5.324768854464547e-17
1460.0,7.188753931817969e-15,5.340962521366204e-17
1461.0,7.174652097992183e-15,5.38031489513385e-17
1462.0,7.161954573632152e-15,5.3311152436110475e-17
1463.0,7.149619085414138e-15,5.3403322812904996e-17
1464.0,7.136996751314163e-15,5.31366518422153e-17
1465.0,7.123724648622389e-15,5.3506362278944005e-17
1466.0,7.111268291953637e-15,5.35849923491327e-17
1467.0,7.0985529070303446e-15,5.321527824736603e-17
1468.0,7.086111804608007e-15,5.338214007365173e-17
1469.0,7.073574384719162e-15,5.3359234546767377e-17
1470.0,7.060764872607199e-15,5.2998410781276785e-17
1471.0,7.0483470259409935e-15,5.320884664758897e-17
1472.0,7.0364547942903645e-15,5.2744816872880784e-17
1473.0,7.023871699034231e-15,5.271493497304342e-17
1474.0,7.011009963931635e-15,5.2580554651196813e-17
1475.0,6.998490794796772e-15,5.278906164498532e-17
1476.0,6.985947240526729e-15,5.299702003237968e-17
1477.0,6.973104184061674e-15,5.3058796462684426e-17
1478.0,6.961297144377749e-15,5.268815717707872e-17
1479.0,6.9485629800429666e-15,5.2654849991659e-17
1480.0,6.935809781134048e-15,5.266982322160736e-17
1481.0,6.923052879285661e-15,5.2836356116922964e-17
1482.0,6.9111906362876364e-15,5.2665500380269035e-17
1483.0,6.8991151158525205e-15,5.2228539761579097e-17
1484.0,6.8863744561139725e-15,5.243289265659017e-17
1485.0,6.874528690447857e-15,5.2298949688492965e-17
1486.0,6.86205493183375e-15,5.247212199518591e-17
1487.0,6.8492268579037844e-15,5.2308371059094925e-17
1488.0,6.836653755582196e-15,5.230293087459406e-17
1489.0,6.824057194132136e-15,5.229728320105129e-17
1490.0,6.812648549369889e-15,5.263497414682303e-17
