wave,flux,flux_err
1445.0,8.727832986978269e-12,4.2348717435443276e-14
1446.0,8.709187815384121e-12,4.315511873336686e-14
1447.0,8.685356364820565e-12,4.1385423912533556e-14
1448.0,8.666691674957503e-12,4.2268027000702706e-14
1449.0,8.644863241832115e-12,4.1508967346316975e-14
1450.0,8.624305741122065e-12,4.1222352468738606e-14
1451.0,8.603811541764636e-12,4.152518619295154e-14
1452.0,8.583121954419904e-12,4.1056429556286027e-14
1453.0,8.562927154136671e-12,4.093338482676536e-14
1454.0,8.542704520950725e-12,4.0900387382583075e-14
1455.0,8.52245682241722e-12,4.049084220259604e-14
1456.0,8.502172583340365e-12,4.019895956998208e-14
1457.0,8.481933031535284e-12,4.029250037647629e-14
1458.0,8.462090983922805e-12,4.022244340237439e-14
1459.0,8.442174254137066e-12,4.024515695506617e-14
1460.0,8.422206961582334e-12,3.984593697602864e-14
1461.0,8.402274294117755e-12,4.005199923097671e-14
1462.0,8.382539069581628e-12,3.9886354975325656e-14
1463.0,8.362505903950212e-12,3.982669255573368e-14
1464.0,8.34307884927069e-12,3.952400653480337e-14
1465.0,8.323513480105472e-12,3.9629040139218854e-14
1466.0,8.304057291322505e-12,3.9627070085435007e-14
1467.0,8.284166103396727e-12,3.896961982421548e-14
1468.0,8.264712082117591e-12,3.887709662982659e-14
1469.0,8.245420252667564e-12,3.870255602855253e-14
1470.0,8.225965803856606e-12,3.876829419145856e-14
1471.0,8.206626992228168e-12,3.865894662290741e-14
1472.0,8.187467856895764e-12,3.8590478539315163e-14
1473.0,8.168408932580715e-12,3.8396591080068095e-14
1474.0,8.149290986191112e-12,3.8400182498843903e-14
1475.0,8.13033461449978e-12,3.81341574754112e-14
1476.0,8.111353433873134e-12,3.7920010227150266e-14
1477.0,8.092247983279395e-12,3.783075054579915e-14
1478.0,8.073217408422993e-12,3.777030968314297e-14
1479.0,8.054342652264795e-12,3.7672411064598785e-14
1480.0,8.035794354861962e-12,3.753984029728932e-14
1481.0,8.016780330387596e-12,3.748981846784218e-14
1482.0,7.998510075988434e-12,3.736940014902822e-14
1483.0,7.979706759494318e-12,3.7025272885250507e-14
1484.0,7.960995498016038e-12,3.706242405355833e-14
1485.0,7.942555478901504e-12,3.685756773446649e-14
1486.0,7.924211047879448e-12,3.702425532655978e-14
1487.0,7.90581380685223e-12,3.665615331676225e-14
1488.0,7.887440471982474e-12,3.66386818249376e-14
1489.0,7.869212870751208e-12,3.6722529102700576e-14
1490.0,7.850743981558425e-12,3.630811943182538e-14
1491.0,7.832735664484331e-12,3.6057363621674636e-14
