wave,flux,flux_err
1350.0,2.1835403477906044e-14,2.0229732369839887e-16
1351.0,2.1790868700617892e-14,2.0173790835837418e-16
1352.0,2.1745592884857313e-14,2.006729858210986e-16
1353.0,2.1700412615166535e-14,2.0031307800246006e-16
1354.0,2.1655454384547282e-14,1.9966809627868022e-16
1355.0,2.1610636012889682e-14,1.9876453334668593e-16
1356.0,2.156585515893443e-14,1.9812645895307898e-16
1357.0,2.152137411837046e-14,1.975449304724935e-16
1358.0,2.1476683449666788e-14,1.9699536980397368e-16
1359.0,2.1432683490998065e-14,1.961882153324063e-16
1360.0,2.1388243829754358e-14,1.956834757890635e-16
1361.0,2.1343332916548367e-14,1.9508961948447753e-16
1362.0,2.1299292583372364e-14,1.9430818230511534e-16
1363.0,2.1255344594883194e-14,1.9363405979759815e-16
1364.0,2.121144029476866e-14,1.930021705989353e-16
1365.0,2.1167366112092273e-14,1.9233007531664692e-16
1366.0,2.112376248999463e-14,1.9179472340242805e-16
1367.0,2.108001040307844e-14,1.9121577714669028e-16
1368.0,2.1036288495712324e-14,1.9029342929969734e-16
1369.0,2.099259403981292e-14,1.8981509981804469e-16
1370.0,2.0948194969930634e-14,1.8910215931019462e-16
1371.0,2.090573437446499e-14,1.883869082273103e-16
1372.0,2.0862489417991575e-14,1.8800774877471095e-16
1373.0,2.0818400606834695e-14,1.8923308590002749e-16
1374.0,2.0776557038501902e-14,1.8732991222107123e-16
1375.0,2.0732735004824232e-14,1.8823932097428754e-16
1376.0,2.0689882663717315e-14,1.890236894383623e-16
1377.0,2.06465374516078e-14,1.8872902657266984e-16
1378.0,2.060429058476511e-14,1.888626500532312e-16
1379.0,2.0561916998480984e-14,1.8866432866513671e-16
1380.0,2.051870828637195e-14,1.8987645192103182e-16
1381.0,2.047640299328972e-14,1.8943841423415566e-16
1382.0,2.04337166138353e-14,1.9108406696122812e-16
1383.0,2.0392151608107473e-14,1.8930899264862248e-16
1384.0,2.0348482561054608e-14,1.9153272574257612e-16
1385.0,2.0307476698251484e-14,1.8972409586791922e-16
1386.0,2.0264561161830226e-14,1.909400534487705e-16
1387.0,2.022299018284725e-14,1.8977967277558322e-16
1388.0,2.0181417035696943e-14,1.8983935120220074e-16
1389.0,2.0138736124530826e-14,1.9054815286413018e-16
1390.0,2.0097054236734458e-14,1.8951980524344901e-16
1391.0,2.0055979595236132e-14,1.896220801461769e-16
1392.0,2.0014326231909388e-14,1.8869452076816952e-16
1393.0,1.9973312728956382e-14,1.8889007001167897e-16
1394.0,1.9931432531798012e-14,1.8786019039992369e-16
1395.0,1.9890568700756208e-14,1.8819498840482291e-16
1396.0,1.9848335975250737e-14,1.8695464104444638e-16
1397.0,1.980758484508904e-14,1.8702144298552692e-16
1398.0,1.9766862287118786e-14,1.8700680649815867e-16
1399.0,1.9725704089075575e-14,1.8596401213559982e-16
1400.0,1.9685012725578308e-14,1.8493223436378816e-16
1401.0,1.9643840409453903e-14,1.8525822109709702e-16
1402.0,1.9603998823084982e-14,1.8397089100074485e-16
1403.0,1.9562777726273734e-14,1.8423513650488897e-16
1404.0,1.9522060504042735e-14,1.8342699441126088e-16
1405.0,1.948146768538346e-14,1.82968248731187e-16
1406.0,1.9441427565613924e-14,1.8202334840689482e-16
1407.0,1.940168443871102e-14,1.807120542193308e-16
1408.0,1.936134017735661e-14,1.806162358342794e-16
1409.0,1.9320802024163826e-14,1.8032359305802128e-16
1410.0,1.9281577481280136e-14,1.7872020820292458e-16
1411.0,1.9240986826172355e-14,1.78470307146475e-16
1412.0,1.9201120038385858e-14,1.776567462058163e-16
1413.0,1.9161701753891197e-14,1.7739123202756995e-16
1414.0,1.9121959658000606e-14,1.7649287558580343e-16
1415.0,1.9082309518450355e-14,1.7540208263059947e-16
1416.0,1.9043321094130867e-14,1.7527618889933843e-16
1417.0,1.9003900970244917e-14,1.7413280099668414e-16
1418.0,1.8963908265097504e-14,1.7367806219210273e-16
1419.0,1.8925296369311376e-14,1.7272647704246402e-16
1420.0,1.8885696942048186e-14,1.722878848793221e-16
1421.0,1.88471250145243e-14,1.7073633043802718e-16
1422.0,1.880769541782427e-14,1.7122059386917336e-16
1423.0,1.8768967677209643e-14,1.696313638708553e-16
1424.0,1.8730136010166625e-14,1.6977477889437703e-16
1425.0,1.869110572584812e-14,1.687246680948904e-16
1426.0,1.8652852618129433e-14,1.680600378252727e-16
1427.0,1.8614033877814627e-14,1.679264466970799e-16
1428.0,1.857571563051795e-14,1.6705876352228795e-16
1429.0,1.853716750281893e-14,1.6594038549591866e-16
1430.0,1.8499074516011446e-14,1.6540355062307711e-16
1431.0,1.846085554966411e-14,1.6480986159824313e-16
1432.0,1.842290122218625e-14,1.644450552071707e-16
1433.0,1.8384684052533948e-14,1.6394438264277064e-16
