wave,flux,flux_err
1426.0,5.480675842748495e-15,1.0567167887887629e-16
1427.0,5.47089244232067e-15,1.053995085852217e-16
1428.0,5.460245074325538e-15,1.0493524495433492e-16
1429.0,5.450169756163161e-15,1.043968922114686e-16
1430.0,5.4402886963091274e-15,1.0382771149950843e-16
1431.0,5.4295425431972436e-15,1.0347470046946004e-16
1432.0,5.41954747184652e-15,1.02929340448251e-16
1433.0,5.409705771320935e-15,1.0246888018087332e-16
1434.0,5.399788167613766e-15,1.0221987190048482e-16
1435.0,5.389042582506603e-15,1.017724279914282e-16
1436.0,5.378985204044893e-15,1.0112987599730164e-16
1437.0,5.36924062571397e-15,1.011485131384616e-16
1438.0,5.359135353044359e-15,1.0050473177198092e-16
1439.0,5.3490365032777e-15,9.98895431575289e-17
1440.0,5.339290187966293e-15,9.968037046678599e-17
1441.0,5.329143323321319e-15,9.904615208404867e-17
1442.0,5.3193668067203046e-15,9.886283595793957e-17
1443.0,5.3091913392576e-15,9.823540616552899e-17
1444.0,5.299337821922665e-15,9.826850323272385e-17
1445.0,5.289108242571405e-15,9.763632211633924e-17
1446.0,5.279298677531353e-15,9.7470915854744e-17
1447.0,5.269584291237681e-15,9.687674265819646e-17
1448.0,5.259966630801762e-15,9.629927305780686e-17
1449.0,5.2500805547823235e-15,9.612914437480826e-17
1450.0,5.239787763601297e-15,9.551317542606197e-17
1451.0,5.230144132773714e-15,9.536764110685902e-17
1452.0,5.22009219503635e-15,9.555189307212795e-17
1453.0,5.2103634187863934e-15,9.558658085619795e-17
1454.0,5.201162503498332e-15,9.494108180124362e-17
1455.0,5.19141948666206e-15,9.544886706736453e-17
1456.0,5.181327098689254e-15,9.6164509949405e-17
1457.0,5.171606551795989e-15,9.588941504712003e-17
1458.0,5.1616691271954325e-15,9.652988048262907e-17
1459.0,5.152341104600044e-15,9.633246895361769e-17
1460.0,5.1426861880219225e-15,9.664593555143253e-17
1461.0,5.132732166251233e-15,9.708974452048307e-17
1462.0,5.123442052252052e-15,9.700648738804516e-17
1463.0,5.113720865623011e-15,9.733572001636915e-17
1464.0,5.103731494058348e-15,9.798076209634738e-17
1465.0,5.0943867909891244e-15,9.764116381498134e-17
1466.0,5.0847123528193945e-15,9.803345056726625e-17
1467.0,5.075483385283579e-15,9.782869320372787e-17
1468.0,5.0655758931714746e-15,9.863523485690838e-17
1469.0,5.0565226029700786e-15,9.803423693892698e-17
1470.0,5.046467685600116e-15,9.915084079326848e-17
1471.0,5.037494209913569e-15,9.846311437284454e-17
1472.0,5.027518257675645e-15,9.901453576847332e-17
1473.0,5.01826623131124e-15,9.915827665120051e-17
1474.0,5.008782661756214e-15,9.960529857070029e-17
1475.0,4.99927496094076e-15,9.944772976359221e-17
1476.0,4.9899480470021425e-15,9.961574729035275e-17
1477.0,4.9804370020678575e-15,9.955641186371711e-17
1478.0,4.9713536136734775e-15,9.959495589497947e-17
1479.0,4.9620499013489224e-15,9.958956672788624e-17
1480.0,4.952392618195393e-15,9.998774751270099e-17
1481.0,4.9430553404320366e-15,1.0024872081984051e-16
1482.0,4.933782674115172e-15,1.0039831851650369e-16
1483.0,4.9245155027235705e-15,1.0052773680778322e-16
1484.0,4.915352774081206e-15,1.0014967943424658e-16
1485.0,4.906176085592637e-15,1.0055372941886664e-16
1486.0,4.897218622802064e-15,9.96600654384829e-17
1487.0,4.887070666741376e-15,1.0163776674484746e-16
1488.0,4.878132827819142e-15,1.0124141848858478e-16
1489.0,4.869174749862948e-15,1.0075790703304471e-16
1490.0,4.860071717357063e-15,1.0103825566296219e-16
1491.0,4.850531227361527e-15,1.0135064623167618e-16
1492.0,4.841625886097176e-15,1.0113503434093488e-16
1493.0,4.83200160730438e-15,1.0194179212987554e-16
1494.0,4.823036803877927e-15,1.0134736705373826e-16
1495.0,4.813871828831831e-15,1.0069682689217815e-16
1496.0,4.804792587037324e-15,1.0083323885596752e-16
1497.0,4.795737229887609e-15,1.0050965244142176e-16
1498.0,4.7868530168812245e-15,1.0009438621065141e-16
1499.0,4.7775615560962895e-15,9.936627087991842e-17
1500.0,4.768460513936515e-15,9.876298209923874e-17
1501.0,4.760087059729817e-15,9.881514597750695e-17
1502.0,4.750968946495196e-15,9.82298816325361e-17
1503.0,4.741838670769953e-15,9.764688304019257e-17
1504.0,4.7327462988666965e-15,9.715726042988778e-17
1505.0,4.723987974231689e-15,9.710792560773364e-17
1506.0,4.7150940952389e-15,9.680459862310328e-17
1507.0,4.706130831493057e-15,9.643670511403948e-17
1508.0,4.697200770502113e-15,9.609002016219669e-17
1509.0,4.688160901543741e-15,9.568515822931404e-17
1510.0,4.679373189469159e-15,9.459338249672423e-17
1511.0,4.670742975911089e-15,9.466635351715053e-17
1512.0,4.6615037963033684e-15,9.410548492156049e-17
1513.0,4.653050416738497e-15,9.425362921089183e-17
1514.0,4.644202475643049e-15,9.377180020645805e-17
1515.0,4.635515814494081e-15,9.3185516345258e-17
1516.0,4.626472015158413e-15,9.284952606015899e-17
1517.0,4.617827902556537e-15,9.279379467910207e-17
1518.0,4.609062348254763e-15,9.201232049672761e-17
1519.0,4.60084579988887e-15,9.263974605989646e-17
1520.0,4.591632694030781e-15,9.115754481790504e-17
1521.0,4.582903944925103e-15,9.12982994533476e-17
1522.0,4.574445164401204e-15,9.139070195719673e-17
1523.0,4.565345131382605e-15,8.981332567338146e-17
1524.0,4.5570087502991405e-15,8.999232559284928e-17
1525.0,4.548313891495946e-15,9.009398831782879e-17
1526.0,4.5394252089266835e-15,8.875130510947007e-17
1527.0,4.531238138171279e-15,8.928619225379485e-17
1528.0,4.522624380846207e-15,8.852547305744422e-17
1529.0,4.513721056485374e-15,8.796870275709646e-17
1530.0,4.505042822805057e-15,8.800187476332502e-17
1531.0,4.496867142270403e-15,8.76004024424393e-17
1532.0,4.48816292064368e-15,8.754646054327865e-17
1533.0,4.479517055275061e-15,8.659748604525977e-17
1534.0,4.471227383192399e-15,8.702174158927469e-17
1535.0,4.463325884942946e-15,8.689532340272398e-17
1536.0,4.454284925914864e-15,8.553235910682818e-17
1537.0,4.446094470377137e-15,8.618987049811692e-17
1538.0,4.437293914387581e-15,8.502132096430503e-17
1539.0,4.428816139580608e-15,8.46694014235095e-17
1540.0,4.42071078167485e-15,8.51614756238594e-17
1541.0,4.4122615554310124e-15,8.437911309807667e-17
1542.0,4.403665055421027e-15,8.367281078249064e-17
1543.0,4.395721819040137e-15,8.403969085502067e-17
1544.0,4.3869234567104895e-15,8.357151830754867e-17
1545.0,4.3786807257698e-15,8.317204392403767e-17
1546.0,4.3706697309729555e-15,8.301990331852372e-17
1547.0,4.362447169556698e-15,8.268661481495463e-17
1548.0,4.354321048843357e-15,8.248428490602441e-17
1549.0,4.34550234361905e-15,8.174385648094548e-17
1550.0,4.337519779168891e-15,8.150487013881527e-17
1551.0,4.3294561338627575e-15,8.118780245975457e-17
1552.0,4.3213108613346326e-15,8.098039341074651e-17
1553.0,4.312678316234132e-15,8.097352166039723e-17
1554.0,4.304667271077468e-15,8.070516221925078e-17
1555.0,4.296644537996416e-15,8.043863800576778e-17
1556.0,4.288584536749073e-15,8.012746718138439e-17
1557.0,4.280109229326968e-15,7.941749422104259e-17
1558.0,4.2718478479329515e-15,7.907245356227513e-17
1559.0,4.263889135985273e-15,7.889233236210121e-17
1560.0,4.2555454712671034e-15,7.839704320264808e-17
1561.0,4.247635637819222e-15,7.860735441179317e-17
1562.0,4.23972431370822e-15,7.841758796693921e-17
1563.0,4.231819397917062e-15,7.81995487884495e-17
1564.0,4.2239009721521006e-15,7.798854770670453e-17
1565.0,4.215850834010551e-15,7.776643205689845e-17
1566.0,4.2078258738828905e-15,7.759344589358315e-17
1567.0,4.1997599116194986e-15,7.7387017371106e-17
1568.0,4.1917222602861275e-15,7.72242931392587e-17
1569.0,4.183685748494022e-15,7.706328772065056e-17
1570.0,4.175630574548865e-15,7.690415605177855e-17
1571.0,4.167577008254678e-15,7.58313022548348e-17
1572.0,4.160208687455113e-15,7.615625635519445e-17
1573.0,4.152194924752597e-15,7.596724196727011e-17
1574.0,4.144221910259206e-15,7.575470344959302e-17
1575.0,4.136220237877752e-15,7.55603101499172e-17
1576.0,4.128201908939498e-15,7.468104997947697e-17
1577.0,4.120178733369402e-15,7.460199307393261e-17
1578.0,4.112148453156233e-15,7.385164006820845e-17
1579.0,4.104323537878003e-15,7.384815736170269e-17
1580.0,4.097245939739724e-15,7.45877767447104e-17
1581.0,4.089189404273657e-15,7.345069081879719e-17
1582.0,4.081181836819412e-15,7.337988244838238e-17
1583.0,4.073099916584225e-15,7.311271169393198e-17
1584.0,4.065698868561155e-15,7.278122782421742e-17
1585.0,4.058160327293643e-15,7.297861754664991e-17
1586.0,4.050068979505218e-15,7.225278200094743e-17
1587.0,4.042264129244102e-15,7.175789851699364e-17
1588.0,4.035098477564569e-15,7.261135714123417e-17
1589.0,4.026975737230353e-15,7.227235310916719e-17
1590.0,4.01965032028643e-15,7.180147047901431e-17
1591.0,4.011991221353897e-15,7.136347101537714e-17
1592.0,4.004464377302169e-15,7.157019932570772e-17
1593.0,3.996473197502045e-15,7.080069716175654e-17
1594.0,3.988818176584569e-15,7.096808291897647e-17
