4400.0000	0
4487.8049	0
4575.6098	0
4663.4146	0
4751.2195	0.0302140771280214
4839.0244	0.397489911453586
4926.8293	0.758618172645218
5014.6341	0.760588085857867
5102.4390	0.762670496486548
5190.2439	0.764166639525351
5278.0488	0.942307451542741
5365.8537	0.943836505541644
5453.6585	0.944500958992971
5541.4634	0.945297962783508
5629.2683	0.945609030128043
5717.0732	0.945721476099001
5804.8780	0.945582239779344
5892.6829	0.945662351694891
5980.4878	0.945385257221591
6068.2927	0.944994107783098
6156.0976	0.944575220921459
6243.9024	0.943623770328366
6331.7073	0.942936530279963
6419.5122	0.942166849083274
6507.3171	1.0
6595.1220	0.999164984823634
6682.9268	0.998094194138351
6770.7317	0.997540689612437
6858.5366	0.997234570341966
6946.3415	0.996284874214373
7034.1463	0.994956387668457
7121.9512	0.993428965760627
7209.7561	0.992127633450534
7297.5610	0.991317955420952
7385.3659	0.990011816568798
7473.1707	0.988886898564777
7560.9756	0.823115328443342
7648.7805	0.519259847994631
7736.5854	0.216188413020707
7824.3902	0
7912.1951	0
8000.0000	0
